Work ID,Work ISWC,Party ID,Party IPI Name,Party Full Name,Party Role
TE5BAE,T3072106942,455349,732043774,ARGONON LTD,OriginalPublisher
BA0Y51,T3022986665,4584554,347053079,MAYNARD JAMES KEENAN,ComposerLyricist
IVDFQ4,,436605,285153556,SE HWAN KIM,Composer
BV8JGZ,,311538,74356762,GEORGE BYRON III HILL,Composer
X34827,T9134819253,337585,127431495,RONALD AARON WASSERMAN,ComposerLyricist
WA9I59,T3031704840,376055,453082275,JONATHAN EDWARD WOLFE,ComposerLyricist
MVCFOX,,348516,,KEITH HARRIS,ComposerLyricist
991583,T9012229333,2529289,519829,FRANCO ALFANO,Composer
IC6A3D,T9040014480,2776805,215985939,WILLIE CHRISTORPHER HILL,ComposerLyricist
BVAOR5,T8037652828,3854266,724688806,MARLON HOFFSTADT,Composer
P06109,T7000896142,432296,576134244,BMG RIGHTS MANAGEMENT (UK) LIMITED,OriginalPublisher
Y1833D,,3904787,459313739,YAO RUO LONG,Composer
FE5Q3I,T9068885336,4657021,,STEREOROYAL APM,SubPublisher
B8055W,,3919579,,SAN E,Composer
AVAWWN,T9104812206,411690,194039558,CHRISTIAN G HANLON,ComposerLyricist
HVBB22,T9156685562,457283,574792306,NICHOLAS SEAN MCENALLY,Composer
AA7YL5,,4607220,668859274,ALIBOTS,OriginalPublisher
GVCODU,T9196962739,3920179,276771035,ANGUS CLARK,Composer
NV8HTF,,4074568,39657154,DP,Composer
UVAFPU,,4074568,39657154,DP,Composer
EVCB6U,,4184605,,NASH,Composer
LA4SDB,T3073743183,4640106,747446512,ANAIS AMELINA MARIE THOMAS,Lyricist
SVC99D,T3064365164,390469,597608200,ALEXANDER MICHAEL THOMAS VON GUGGENBERG II,ComposerLyricist
EV8KNI,T3064185888,4008898,491025764,STEVEN OLSEN,ComposerLyricist
PA2Y4D,T9262808195,4106990,658095608,STAX,Composer
IV8UDZ,,4204438,253495650,MITEN,Composer
C5093M,,4404524,,HARISHCHAND,Composer
SH62EK,,4553080,806192643,7210PUBLISHING,OriginalPublisher
LA8N2Y,T3034649946,4702912,,ANNE MARIE BAÑAGA ALA,ComposerLyricist
PA3Q6K,,4689643,834886003,CHRISTOPHER SHAUN WONFOR,Composer
TVG9KZ,T0708994573,4191238,,"HAJIAN,SAMALIN",Composer
LVC2AX,T0107003224,4281710,283002300,NEAL WILKINSON,Composer
WB5BA2,,4618364,,AIDEN MORGAN,ComposerLyricist
BA0Y51,T3022986665,4536009,,PUSCIFER MUSIC,OriginalPublisher
DVCXGL,,2862169,146447171,KOSINUS,OriginalPublisher
MB249O,T3032840016,2439161,465401173,SEDAT SAKARYA,Arranger
WVBG1O,,2725643,542127872,AXS APM,RightsAdministrator
C8695W,,2550779,,VINCENT GIRAULT,Composer
X0901N,T8017377628,2526533,,C SMART,ComposerLyricist
GA5CTH,,2750645,,SCOTT JARED,ComposerLyricist
RVBFPC,,4461479,1043556868,TOM HABES,Composer
MVCFOX,,414226,,SYLVIA GORDON,ComposerLyricist
M2231K,,4381603,341244103,RICHARD HERRERA,ComposerLyricist
PA3PSJ,,4538372,876090115,INTERMEZZI APM,OriginalPublisher
AV847G,T9173566251,2888338,780716033,BRODSKY SPENSIVE PUB,OriginalPublisher
OV8YWC,,2344561,,DEWEY DELLAY,Composer
DB2D16,T9217045142,431888,560691345,EVAN CHRISTOPHER JAY FRANKFORT,ComposerLyricist
AA6P0Y,,4607209,669363500,ALIBI GENERATOR,OriginalPublisher
Z0567G,,4322953,,BAI JI LING,Composer
LA9ZQI,T9287420295,433903,335331881,PHILLIP MICHAEL BRIGHT,ComposerLyricist
FVAZOD,,4278643,425037975,BRUNO NEFFIS,Composer
DB2D16,T9217045142,433692,625898500,MARIPOSA LANE MUSIC,OriginalPublisher
A5023W,,1597390,222888652,JORGE MEIXUEIRO REYES SPINDOLA,Composer
J2502L,,1335525,35819178,PATRICK BERNARD CHRISTIAN FERN VERBEKE,Composer
Z4054I,,1352644,258399025,MATTHEW HERBERT,Composer
G4039C,T8029452481,1548210,121558102,NIGEL HOWARD WATSON,Composer
O55412,T9142912503,1753954,56433188,LONNIE LISTON SMITH,Composer
AC4ZST,T3113485664,1753964,442482856,CHARLES ROLAND BERRY,Arranger
BA0EAL,T3019752020,1765587,435897512,MICHELE ADAMSON,ComposerLyricist
WB8PRS,T0025297475,1778414,535200885,NIMROD OMER DWECK,Arranger
FVB5HJ,T7025908389,1818839,149215769,SYLVAIN LUX,Composer
PVCMNI,,1746718,130193806,JAMES ALBERT LUM,Composer
TC66ZW,T9305829770,1858120,130588974,ALEXANDER W S GIBSON,ComposerLyricist
E4754H,,1889454,,ALAN WYSE,Composer
S6404E,,1925734,,MAGNUS HYDEN,Composer
CV85FO,,1948680,674962695,GAVIN DANIEL CORREIA,Composer
IC5ZHM,,1816701,,JASMINE SOKKO,ComposerLyricist
LVBJ80,,1890120,442725072,JAVIER ORDUNA GARCIA,Composer
K2711X,T0070141751,1936341,17218997,ISTVAN LANG,Composer
G4134S,,1951901,,BILL VAN HORN,Composer
SV8F2T,,1968983,,ARJEN NIEMEIJER,Composer
A7405N,,1959365,,JIANHUA JIN,Composer
G4134S,,1871324,,THOMAS PASATIERI,Composer
I83260,,1756378,44142806,ANDREW SCOTT PENDLEBURY,Composer
W3321Y,,1759515,,GARY DIOSA,ComposerLyricist
VVAAUJ,T0317176592,1852766,22378893,LENNAERT HERMAN NIJGH,Lyricist
DA272K,T9202896068,1860390,218628069,JERRY L DIXON,ComposerLyricist
I23436,T3057614463,103183,258796210,LANCE ALAN MILLER,ComposerLyricist
DA0IE5,T9196221439,1123454,334253584,CARLOS A MARMO,ComposerLyricist
BVDBYK,T9257061500,1746718,130193806,JAMES ALBERT LUM,ComposerLyricist
PV8XXM,,1749858,,HYOUE YASUHARA,Composer
I3165S,,1874074,,JOE MICHAEL HILL,Composer
KV8AK0,,1856675,,CINDY SELBY,Composer
DVBMDK,,1580740,,MIN HYUK LEE,ComposerLyricist
ID0T84,T9285474502,4788687,352310011,BENJAMIN SCOTT HOLST,ComposerLyricist
LVCJCL,T9269116543,480074,655755117,LARS STALFORS,ComposerLyricist
WA9I59,T3031704840,480858,796837761,ME GUSTA RED MUSIC,OriginalPublisher
ND0DH2,T9305098435,4853886,713048865,ADDITION MUSIC,OriginalPublisher
C2491L,,491411,54840871,JONATHAN G LIND,ComposerLyricist
AVCN75,T9225030820,515669,126204021,DANIEL BURNS,Composer
WVBKUF,T9214242747,487616,637482327,MUZIKOTEK ORG PAZ TIC AS,OriginalPublisher
BB7G1M,T3130075086,492766,72303408,KEVIN R MOORE,ComposerLyricist
R2148Q,T9028288804,516611,342880850,JOHN C JR HUNTER,ComposerLyricist
LVCJCL,T9269116543,492682,626530263,JESSE J RUTHERFORD,ComposerLyricist
R4236J,,483750,555665322,NICHOLAS MICHAEL FURLONG,Composer
CA9OKP,,4947061,390554646,THE MONEY TREE VIBEZ,OriginalPublisher
RVBHJ5,T9113624489,516237,287823815,GREGORY CHARLES HATWELL,Composer
HA3PQS,,494750,686920009,PURPLE FOX LIMITED,OriginalPublisher
K17675,,484575,448562431,TRADITIONAL,Composer
AVDV60,,516331,296575901,AARON FREDERICK LASZLO WHEELER,Composer
CV9LRG,T9032880049,517203,85605659,GARY MYRICK,ComposerLyricist
SD1PAO,T8040035653,481881,569197004,EMI PRODUCTION MUSIC GMBH,OriginalPublisher
EA5EWD,T3112749034,4890797,1032096792,DEAR YOU PUBLISHING,OriginalPublisher
LV7H1V,,516463,41624703,ARTHUR DOMINIC PHILLIPS,Composer
CVBDT0,T9223775891,482233,246642266,MICHAEL WILLIAM NEALE,ComposerLyricist
AA2XHR,,484157,613614279,BLAKE HUBBARD,ComposerLyricist
AVBSYF,T9114238163,515678,121351623,CHIELI MINUCCI,Composer
SVHCZJ,,491726,234710001,ALAN PAUL ETT,Composer
PVCMNU,,491726,234710001,ALAN PAUL ETT,Composer
IC5ZHM,,4944169,,NI ALEX,ComposerLyricist
IG7UP0,T3113485391,5119782,383202284,CREATE SONGS PUBLISHING,RightsAdministrator
N05268,T0711860864,517239,339335845,PAUL A GROGAN,ComposerLyricist
EA20K6,T9325470073,5676198,854304836,MISAIAS SANTOS OLIVEIRA,ComposerLyricist
CA6T5K,T3072668254,5701771,1101087025,MOONBUG ENTERTAINMENT LIMITED,OriginalPublisher
AB0JSS,,498345,499092207,ALEXANDER OKUNEV,ComposerLyricist
IVDMC1,,523481,,MUSIC BOX BOULEVARD,OriginalPublisher
VB5GM1,T9037755912,5352202,,MUSIKI ESERI SAHIPLERI GRUBU MESLEK BIRLIGI,OriginalPublisher
B3835T,T9179197683,5352202,,MUSIKI ESERI SAHIPLERI GRUBU MESLEK BIRLIGI,OriginalPublisher
HA505Z,T3026257096,4853569,389025241,MPATH CANADA,OriginalPublisher
MB1AB0,,5198035,1065735647,EZEKIEL ONYEDIKACHUKWU THANKGOD,Composer
GE8CSE,T3114220070,5662132,516925443,FRED HERMANN,ComposerLyricist
AB3Z9I,T0446986180,5595889,725185932,FERNANDO SALGADO MURILLO,ComposerLyricist
IC8Z82,T0025738617,5685304,287772313,NIR ADUOSH REHANI,Arranger
EA8HKC,,5593980,223121429,PEDRO EMIRO MENDOZA CALDERA,ComposerLyricist
HV8GZY,,517711,,LODOVICA COMELLO,Composer
MB1AB0,,5188736,,EEZEE CONCEPTZ GLOBAL,OriginalPublisher
Z0516Z,,487263,163336873,WARNER/CHAPPELL MUSIC HONG KONG LTD,OriginalPublisher
IV7LWK,T9185797299,484214,620845069,KATHERINE MARAY NESTEL,ComposerLyricist
IVECP3,,587271,161970171,BLUEWATER MUSIC CORP.,RightsAdministrator
C9067I,,587271,161970171,BLUEWATER MUSIC CORP.,RightsAdministrator
YD0F25,T9236836707,611714,,MESAM,OriginalPublisher
YD7I0Q,T9128366245,6217776,620256288,OKTAY AKKOR,ComposerLyricist
X39055,,649509,722300987,BMG BUMBLEBEE,RightsAdministrator
OV9DGV,,623841,,LYNDSEY GUNNULFSEN PUB,OriginalPublisher
TVDVO6,,6362320,,A HOILETT,ComposerLyricist
W4334F,T8021847984,592351,,GEMA,OriginalPublisher
RB1P1R,T9048624948,5969607,188532635,SIBYLLE AEBERLI,Arranger
DV7Q9P,T9176847124,619898,343892736,UNIVERSAL - POLYGRAM INTERNATIONAL PUB INC,RightsAdministrator
N1606Q,,619898,343892736,UNIVERSAL - POLYGRAM INTERNATIONAL PUB INC,RightsAdministrator
TA377R,,598709,31312147,UNIVERSAL MUSIC CORP.,OriginalPublisher
E64189,T9132149952,598709,31312147,UNIVERSAL MUSIC CORP.,RightsAdministrator
CV7KQ1,T9154661004,598709,31312147,UNIVERSAL MUSIC CORP.,RightsAdministrator
H2413E,T0006146662,598710,282802660,UNIVERSAL-POLYGRAM INTL TUNES INC.,RightsAdministrator
AB2TPQ,,628990,691477506,SENTRIC MUSIC PUBLISHING,OriginalPublisher
I19488,T0714971615,636459,342565270,THAT'S PLUM SONGS,OriginalPublisher
EVBOAV,T0050082104,631707,223437493,EMI BLACKWOOD MUSIC INC,RightsAdministrator
SC86L1,,615191,353271280,"SONGS OF UNIVERSAL, INC.",OriginalPublisher
TA377R,,615191,353271280,"SONGS OF UNIVERSAL, INC.",RightsAdministrator
O3046W,,615191,353271280,"SONGS OF UNIVERSAL, INC.",RightsAdministrator
Z63823,T9143556325,591961,533878031,"FIGS. D MUSIC, INC.",RightsAdministrator
C9478T,T3033375967,628988,744673419,BMG MONARCH,SubPublisher
YD5M3H,T9285885338,6414140,1105729183,VETURI RAVI PRAKASH,OriginalPublisher
E4089Y,T9704812679,610959,128633767,EMI APRIL MUSIC INC,RightsAdministrator
E64686,T0465284858,610959,128633767,EMI APRIL MUSIC INC,SubPublisher
I23436,T3057614463,628343,425390271,SONY/ATV ACUFF ROSE MUSIC,OriginalPublisher
L99076,T9137137054,6351969,,Soundreef Ltd,OriginalPublisher
MB0UCV,,6587685,,KLAIM MUSIC,OriginalPublisher
GD9D8U,,6577489,,EMPAWA AFRICA MUSIC PUBLISHING SERVICES LIMIT,OriginalPublisher
ND3AEX,,6587685,,KLAIM MUSIC,OriginalPublisher
T4466M,T9047959842,667456,128990737,SOUNDCAST MUSIC,OriginalPublisher
MB2IIP,,611714,,MESAM,OriginalPublisher
AV8SZM,,594132,683921122,AUDIO DISTORTION,OriginalPublisher
F3099J,,615191,353271280,"SONGS OF UNIVERSAL, INC.",RightsAdministrator
T7845V,,615191,353271280,"SONGS OF UNIVERSAL, INC.",RightsAdministrator
AVDSYI,T9310095886,615191,353271280,"SONGS OF UNIVERSAL, INC.",RightsAdministrator
WB3Y1C,T3081401512,6177943,758834394,DANIEL ZOBRIST,Composer
SVBJIY,,615199,353265272,UNIVERSAL - SONGS OF POLYGRAM INTERNATIONAL INC,OriginalPublisher
DA7JOJ,T0401052843,6172281,757197203,PRODUTORA C1C2 CONSULTORIA EM GESTAO EMPRESARIAL LTDA ME,OriginalPublisher
GV9WMK,,615199,353265272,UNIVERSAL - SONGS OF POLYGRAM INTERNATIONAL INC,RightsAdministrator
EV9CQQ,,652302,5876870,CHAPPELL & CO.,OriginalPublisher
NV8LL9,,665328,697940383,SONGS OF STB,RightsAdministrator
C7755K,,652179,840713160,NEUE WELT MUSIKVERLAG GMBH,OriginalPublisher
U1290J,T0115592512,667460,428775422,NETWORK MUSIC,OriginalPublisher
MA0Y7M,T3044533844,5761537,,THOMAS SYKES,ComposerLyricist
WB8PRS,T0025297475,5767336,,MATAN ARGAS,Arranger
WB8PRS,T0025297475,5767338,,ASAF ARGAS,Arranger
BVD1E3,,2119341,24824888,COR CORNELIS AAFTINK,Lyricist
SVD284,T9180132278,2133507,452090871,MURAT YILMAZYILDIRIM,Composer
O38134,,2161331,404785750,ANKE ANDEL VAN,ComposerLyricist
BVCAGY,,2223186,,ANDY IRVINE,ComposerLyricist
AVDUFU,T9019246765,2104534,135228199,ROBERT JOHN FOSTER,Composer
S6703G,,2136955,,RANDHIR SINGH RANA,Composer
P7497L,,2138610,159086447,STEFANO CARRARA,Composer
M59041,,2154318,,KASINATH TATAA,Composer
H7615K,,2208735,58873532,LANI KAMIKI SMITH,Composer
F06503,T0410004464,2025624,,MANUEL SALINA,Composer
NVCLVI,T0701524982,2128564,15071327,JAMES INEZ,ComposerLyricist
A73610,T0729577290,2152120,74176568,JOHN PAUL DANIEL,ComposerLyricist
R4733M,,2125771,613875046,MIKIS MICHAELIDES,Composer
IB9050,T3011020938,2195410,,KELSEY MIGUEL GONZALEZ,ComposerLyricist
M16186,T0701163521,2220936,126738269,JUDE DEL HIERRO,ComposerLyricist
RV85L3,,2121578,537359429,BENNO CALMBACH,Composer
DA0XEV,T9162502796,2062051,218728848,ERIC BENJAMIN TURNER,ComposerLyricist
MB8639,T3106575564,680418,337211392,"SONGS OF PEER, LTD.",SubPublisher
I7454G,,680418,337211392,"SONGS OF PEER, LTD.",RightsAdministrator
P2450W,,681940,574469410,SM PUBLISHING (POLAND) SP. Z O.O.,OriginalPublisher
W7334A,,683046,580810454,WALT DISNEY MUSIC COMPANY,OriginalPublisher
D88927,,679001,183126677,PEERMUSIC III LTD,RightsAdministrator
N3895B,,690165,725496126,BMG FIREFLY,RightsAdministrator
L54778,T9023753539,688015,498578867,"PASHALINA PUBLISHING CO., INC.",OriginalPublisher
I23436,T3057614463,699561,10507048,EMI FORAY MUSIC,OriginalPublisher
C5709G,,690421,,GLOBAL GRAFFITI PUBLISHING,OriginalPublisher
TVFGSQ,T9271946011,710290,539732230,UNIVERSAL MUSIC-CAREERS,OriginalPublisher
FV7DRW,T0702543530,726390,138878915,SOUND QUEST MUSIC,OriginalPublisher
M59041,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
O2667M,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
K1752P,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
BA72XL,T9306804580,715441,,N C B SCANDINAVIA,OriginalPublisher
C5093M,,727264,,SUPER CASSETTES,OriginalPublisher
D75304,,748404,87019563,EMI MUSIC PUBLISHING LTD,OriginalPublisher
FE6D5X,,982769,604551376,NICHOLAS MATTHEW BALDING,ComposerLyricist
K19528,T9136021028,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
U1480H,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
C2732T,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
G2232F,,711505,343720089,ROBERT RESNIK DBA ZEU MUSIC 2,OriginalPublisher
LV7X8B,,724685,647171538,DOWNTOWN DLJ SONGS LLC,OriginalPublisher
B41824,T7000029289,716372,503659557,KOBALT MUSIC PUB AMERICA INC,RightsAdministrator
EA5EWD,T3112749034,716372,503659557,KOBALT MUSIC PUB AMERICA INC,SubPublisher
WB91LR,,716372,503659557,KOBALT MUSIC PUB AMERICA INC,SubPublisher
IC5ZHM,,716372,503659557,KOBALT MUSIC PUB AMERICA INC,SubPublisher
K1740Q,,727264,,SUPER CASSETTES,OriginalPublisher
N4979Y,,747293,1068521655,HIPGNOSIS WORLDWIDE,RightsAdministrator
GV7B27,T9159852003,844316,255332676,SGO MUSIC PUB LTD,OriginalPublisher
BV815S,T9263999924,916748,724721356,NW ASCAP COLLECTIONS,OriginalPublisher
S7182X,T0017927206,955459,585708409,WONG WYMAN,Lyricist
IV8UDZ,,961734,732753049,PRABHU MUSIC LIMITED,OriginalPublisher
G73428,,845738,64832666,SECOND FLOOR MUSIC,OriginalPublisher
X0901N,T8017377628,872447,,HITPICK SONGS,OriginalPublisher
AV7EH6,T8010103228,889300,743436050,MONTANA EDITION,OriginalPublisher
PE87N1,T9136570688,912908,706880724,CTSO MUSIC,OriginalPublisher
I63754,,919274,250165006,EMI MELOGRAF S A,OriginalPublisher
LV7EZ3,T9133445462,932804,183647935,SEVEN SUMMITS MUSIC,RightsAdministrator
TV8DNG,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
TV89DU,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
SVHBCC,T0709941763,902530,179581129,"MEGATRAX PRODUCTION MUSIC, INC",RightsAdministrator
A6820C,,917180,183229075,LEOSONG MUSIC AMERICA,RightsAdministrator
CVB6DY,T3051246841,927121,509030978,SENTRIC MUSIC LIMITED,OriginalPublisher
EV93FR,T8009971114,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
P06109,T7000896142,752642,595808890,BMG PLATINUM SONGS,SubPublisher
TD8C5B,T3040126505,906266,735217452,UNIVERSAL SARAO,OriginalPublisher
DVCI0Z,T9055672010,868200,228357558,P.G. THIRTEEN,OriginalPublisher
I9466M,T9144069125,872293,,MAP CATALOGS,RightsAdministrator
PV7GSM,,929150,505382177,ENDEMOL INTERNATIONAL BV,OriginalPublisher
CA9OKP,,929179,690793109,SONY/ATV ACCENT,RightsAdministrator
CVCC6Z,T7022317520,948559,147553168,PATRICK JEAN MARIE CHARTOL,Composer
TV85QE,T0100511656,905415,463700859,TRUELOVE MUSIC INTERNATIONAL,RightsAdministrator
L7599W,,926076,60796953,WC MUSIC CORP,OriginalPublisher
XD7L1B,,926076,60796953,WC MUSIC CORP,SubPublisher
RV85L3,,926076,60796953,WC MUSIC CORP,SubPublisher
I93905,T9129783648,992324,510049109,MICHAEL KLEIN,Composer
M5859M,,727264,,SUPER CASSETTES,OriginalPublisher
BA0Y51,T3022986665,728214,485277123,CARINA ROUND MUSIC,OriginalPublisher
MVCFOX,,813628,582901732,TAB MAGNETIC PUB,OriginalPublisher
IV7R1Y,T0465035953,905420,179000189,TRUELOVE MUSIC,OriginalPublisher
AV8SX4,,931043,,REAL NOISE,OriginalPublisher
P6272Z,,944580,,EDDIE DURHAM SWING MUSIC PUB,OriginalPublisher
AA7O5Z,,982223,588411031,MATTHEW NEWMAN DUNNE,ComposerLyricist
P6272Z,,752653,601191692,BMG GOLD SONGS,RightsAdministrator
DV8KFF,,814601,613418865,MAVISAZ EDISYON MUZIK ESERLERI,OriginalPublisher
V0451V,,854800,,CHESTER MUSIC LTD,OriginalPublisher
G2377N,T9196001204,861339,338164558,SONY/ATV TUNES LLC,SubPublisher
P2450W,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
SVHC1Z,,916749,724721356,NW COLLECTIONS,RightsAdministrator
JV7SRN,,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
G44020,,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
F6405N,T3060438399,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
RV85L3,,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
IV7NQB,,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
LA4SDB,T3073743183,752642,595808890,BMG PLATINUM SONGS,OriginalPublisher
OV9DGV,,752642,595808890,BMG PLATINUM SONGS,OriginalPublisher
GV9WMK,,844141,228574451,PEERMUSIC AB,OriginalPublisher
D8142O,T0027337445,896582,602861467,BMG RIGHTS MANAGEMENT SCANDINA,OriginalPublisher
MVCFOX,,852884,627166639,BMG RUBY SONGS,OriginalPublisher
PV8Y20,T9196593109,861337,187062752,SONY/ATV SONGS LLC,OriginalPublisher
LVCJCL,T9269116543,861337,187062752,SONY/ATV SONGS LLC,OriginalPublisher
MV7DKA,T9211319334,983891,507407079,SEAN MICHAEL ANDERSON,ComposerLyricist
B3392G,,840513,,PREMIERE MUSIC GROUP SARL,OriginalPublisher
O55412,T9142912503,874482,60885073,COSMIC ECHOES PUB CO.,OriginalPublisher
V2354B,,881106,,TFC,OriginalPublisher
IV7LWK,T9185797299,882207,669760492,R8D SONGS,OriginalPublisher
Z0896J,,926076,60796953,WC MUSIC CORP,RightsAdministrator
OC5CRL,T9169921146,926076,60796953,WC MUSIC CORP,SubPublisher
MVB8W5,T7038029551,926076,60796953,WC MUSIC CORP,RightsAdministrator
N7073M,T9109442413,937787,696960283,MUSIC OF SCHUBERT,OriginalPublisher
F30441,,782130,205767860,MISTY MUSIC AB,OriginalPublisher
O38134,,877059,467054446,VAN ZANTEN MUSIC,OriginalPublisher
R6091P,,877122,473614939,LKME PUBLISHING,OriginalPublisher
HA0JB6,T8044075391,880059,185314175,WARNER-TAMERLANE PUB CORP.,SubPublisher
LVCJCL,T9269116543,880059,185314175,WARNER-TAMERLANE PUB CORP.,OriginalPublisher
N6288T,,881012,661764231,NANANA MUSIC S L,OriginalPublisher
DV7Q9P,T9176847124,883307,576134244,BMG RIGHTS MANAGEMENT (UK) LTD,OriginalPublisher
I81760,T9007578623,898918,793187794,STEVE PETER MUSIC,RightsAdministrator
CA9OKP,,912172,691062349,SONY/ATV COUNTRYSIDE,OriginalPublisher
V0928Y,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
SVHUO1,,880259,731077168,AVIOES DO FORRO GRAVACOES E ED,OriginalPublisher
DV7XN6,T8032887267,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
W4334F,T8021847984,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
E4889R,T9068342234,828951,432636665,U.P.G. MUSIC PUBL.,OriginalPublisher
W67290,,930050,,LA DE OLE MUSIC,OriginalPublisher
F6667A,,900776,543860150,PIANO SONGS,OriginalPublisher
W4334F,T8021847984,980663,85358351,JOERN FAHRENKROG-PETERSEN,ComposerLyricist
C8695W,,828456,,UNIVERSAL MUSIC PUBL. SAS.,OriginalPublisher
HV9UV1,,854568,1174826144,SPIRIT TWO MUSIC CRESCENDO,OriginalPublisher
B4660Q,T3058801886,105083,276850139,ANDREW ALBERT SCHWAB,ComposerLyricist
BVBLXS,,1550813,556308248,JONAS SCHUBERT,Composer
X6119G,T9068591640,1078183,,MUSERK LLC,OriginalPublisher
QV9QMX,T0426880581,1078183,,MUSERK LLC,RightsAdministrator
TD6S72,,1078683,840377732,Z-TOWN MUSIC,RightsAdministrator
JV7AQI,,1235760,,KIRK ANDRE BENNETT,ComposerLyricist
T7257G,T9059521527,1664363,,MATGORZATA SZPITUN,Composer
H7119L,T0023916597,1675161,,ZHI CHANG CHEN,Lyricist
SVGPGS,T7029621216,1184923,146170489,MARC DURST,Composer
AVDPRL,T9158206509,1555298,,DAVID LAWRENCE,Composer
AVAXTQ,T9123548618,105283,238491940,WALTER C WILKINS,ComposerLyricist
KV8486,T8012188001,104401,72972650,FRANK LOEF,ComposerLyricist
U04224,,1545993,,RICHARD CLAPTON,Composer
MA4B0Z,T3049504287,1551682,290656643,MARKUS REUTER,ComposerLyricist
PV9LTQ,,105257,276845422,ERROL W JR MC CALLA,ComposerLyricist
DV7XN6,T8032887267,1164361,502643977,DANIEL FREUNDLIEB,Composer
TC66ZW,T9305829770,1226185,731904650,FREDERICK JOHN PHILIP GIBSON,ComposerLyricist
K1722E,,1158214,,SURINDER BACHAN,Composer
WB91LR,,1166686,,JOHN CARRINGTON,ComposerLyricist
N2540A,,1700697,,ERIN MAYNOR,ComposerLyricist
SV8CGF,,1078846,344428172,SEMOLINA FARFALLE MUSIC,OriginalPublisher
L9926W,,1595273,12814614,NICOLAI FREDERIK GRUNDTVIG,Composer
L3748Y,T9029131735,1713486,41620813,MARCELLA LEVY,Composer
DVBMDK,,1722802,,CHANG IL SON,Lyricist
B7788J,,1730096,,KATSUO OHNO,Composer
KA0I5Q,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,OriginalPublisher
C5028M,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
K1740Q,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
C84958,,716372,503659557,KOBALT MUSIC PUB AMERICA INC,SubPublisher
G24479,T9068821090,877993,,"FOX FANFARE MUSIC, INC.",OriginalPublisher
IVDMC1,,752653,601191692,BMG GOLD SONGS,RightsAdministrator
V18864,,917180,183229075,LEOSONG MUSIC AMERICA,RightsAdministrator
EV9MIS,T9248181626,990282,820613179,PIOTR SWISTAK,Composer
RV8IP5,,937787,696960283,MUSIC OF SCHUBERT,RightsAdministrator
X11555,T9126232584,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
GVCWMH,,902530,179581129,"MEGATRAX PRODUCTION MUSIC, INC",RightsAdministrator
X8133R,T0023938626,828469,,UNIVERSAL MUSIC PUBL. AB,OriginalPublisher
B4916D,T8014098104,856612,269944801,EDITION PRO DOMO,OriginalPublisher
MB2IIP,,955453,69237749,ESIN ENGIN,Arranger
MVCFOX,,980386,404840090,JEAN BAPTISTE KOUAME,ComposerLyricist
D88927,,855884,,NUEVA ESCUELA,OriginalPublisher
D8018F,T9138810921,874668,622279455,BMG RIGHTS MANAGEMENT (BENELUX,OriginalPublisher
